BAM,R1 FASTQs,R2 FASTQs,Paired-End,Cropped,Pooled,Duplicate FASTQs,Restricted,BAM Read Length,Mapped Reads,Unmapped Reads,Date Created,Donor,Biosample Ontology,BAM md5sum
ENCFF920HRJ,ENCFF000XIE,,False,False,False,False,False,28,12274133,448246,2016-10-26T17:41:55.036158+00:00,ENCDO000AAB,cell_line_EFO_0002791,1c64408245cd5fcc8d77ec6000104d21
ENCFF121KUJ,ENCFF000XJE,,False,False,False,False,False,28,15272789,991257,2016-10-26T17:57:49.773628+00:00,ENCDO000AAB,cell_line_EFO_0002791,d21732fbe2061d2d50e902f8b92b1918
ENCFF054OSH,ENCFF000XID,,False,False,False,False,False,28,11390529,338201,2016-10-26T17:57:17.011473+00:00,ENCDO000AAB,cell_line_EFO_0002791,20f329e016d45185f5c97d70d77c6a22
ENCFF018BCR,ENCFF002BGC,,False,False,False,False,False,50,49402860,2111446,2016-05-06T18:08:58.898019+00:00,ENCDO000AAD,cell_line_EFO_0002067,80081f8b9c3ee3db8d1c2805107cec39
ENCFF739MWA,ENCFF949KAI,,False,False,False,False,True,36,43884071,4044630,2018-01-26T01:42:45.780370+00:00,ENCDO535TMW,primary_cell_CL_0000134,dd2d67df40bcdfa9060ae589c3740865
ENCFF487IET,ENCFF008KXY,ENCFF350QRO,True,False,False,False,False,101,93884160,4886488,2017-03-17T16:45:44.916993+00:00,ENCDO000ACX,cell_line_EFO_0002071,2fd96372f500c90472cbbc443c47d936
ENCFF577WKE,ENCFF000WNQ,,False,False,False,False,False,28,4932935,257206,2016-10-26T17:35:54.846478+00:00,ENCDO000ACI,cell_line_EFO_0005349,86a01ba1f956d6866c5971cbf21c90d9
ENCFF512LHB,ENCFF264CZE,,False,False,False,False,True,36,40620177,565309,2017-10-16T12:54:26.795709+00:00,ENCDO871IWW,tissue_UBERON_0009834,43472234709aa6e9e6f4690104349908
ENCFF854RYT,ENCFF001HNC,,False,False,False,False,False,36,15870667,1689760,2016-08-09T16:02:53.322447+00:00,ENCDO000ABF,cell_line_EFO_0001182,7570924c9446e1a955861ccb38f068f9
ENCFF932RYQ,ENCFF001HAG,,False,False,False,False,False,36,19241256,421440,2016-08-09T16:01:47.741187+00:00,ENCDO000AAG,cell_line_EFO_0002779,c53c7e8b960df1b15348e4a9ca7c1533
ENCFF584IGM,ENCFF410PHD,ENCFF368UOC,True,False,False,False,False,101,54028686,960112,2016-10-27T22:17:27.408434+00:00,ENCDO000AAD,cell_line_EFO_0002067,f145fd9f91b1b1e313b01d3406d323f7
ENCFF282EIV,ENCFF439OMO,,False,False,False,False,False,40,42835886,3432194,2016-05-06T18:02:48.740012+00:00,ENCDO000AAD,cell_line_EFO_0002067,954de9163119331e1c0589df5d725fa7
ENCFF836HYK,ENCFF000QET,,False,False,False,False,False,36,29641620,16744983,2016-08-05T20:36:21.509015+00:00,ENCDO000AAD,cell_line_EFO_0002067,77c36b186c57fb9b84583dd0e951c387
ENCFF542OIG,ENCFF323QXB,ENCFF291KWD,True,False,False,False,False,76,202239916,58397596,2017-02-02T14:52:57.334745+00:00,ENCDO451RUA,tissue_UBERON_0001159,903f266352028b1bd3ca89a4e185d307
ENCFF904QGZ,ENCFF636HND,ENCFF049HLF,True,False,False,False,False,76,70404040,10568812,2016-11-08T22:44:48.068933+00:00,ENCDO793LXB,tissue_UBERON_0000945,fbc50ed95609ee360bd6ff31e7f96087
ENCFF931HQI,ENCFF742PEQ,,False,False,False,False,True,76,14660198,7882440,2017-11-28T03:09:44.956779+00:00,ENCDO280TXL,primary_cell_NTR_0000427,1195fbac3eea7260b0621ea060684e79
ENCFF351QQW,ENCFF407YXO,ENCFF235IFO,True,False,False,False,False,101,100711134,2024456,2017-01-08T00:41:26.084087+00:00,ENCDO005EGE,primary_cell_CL_1001606,2db11042f98d68f868d8b699347e60ca
ENCFF287ELX,ENCFF000NGH,,False,False,False,False,False,36,49479180,12971399,2016-10-26T17:38:41.605642+00:00,ENCDO000AAZ,cell_line_EFO_0001086,276f4274f99c49d837c2dee75d4326e6
ENCFF936VJO,ENCFF612YLD,ENCFF212MYS,True,False,False,False,False,101,66936011,1282733,2016-08-13T23:45:22.084373+00:00,ENCDO000ABF,cell_line_EFO_0001182,39aafb738a0c3e39c5238a90eba35df5
ENCFF164WHY,"ENCFF986FNA, ENCFF461CWB",,False,False,True,False,False,76,62694533,2472220,2016-10-27T22:02:42.205079+00:00,ENCDO793LXB,tissue_UBERON_0001621,72036d560907658233591bcab668fc93
ENCFF299THU,ENCFF727RJU,ENCFF841DOK,True,False,False,False,False,101,58876265,2684199,2016-10-27T22:22:57.116581+00:00,ENCDO271OUW,tissue_UBERON_0004264,62f4cdbb87c46be959c0a3b893a3a753
ENCFF976RPU,ENCFF002ECQ,,False,False,False,False,False,36,41388167,342481,2016-05-06T18:08:02.190204+00:00,ENCDO000AAC,cell_line_EFO_0001187,bc57b6a25ecfef14b114910ccc63a9ad
ENCFF654WVI,ENCFF000OXQ,,False,False,False,False,False,50,26954789,3872542,2017-06-16T19:15:57.019668+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0002319,dbaecae91babe8659063489183d12348
ENCFF506BDF,ENCFF652BCH,ENCFF241FJP,True,False,False,False,False,101,67855326,2151070,2016-05-06T18:14:19.104026+00:00,ENCDO845WKR,tissue_UBERON_0002106,f21bacbfceebc59f4c557712c0cc4394
ENCFF823RZC,ENCFF646DHK,ENCFF973DKC,True,False,False,False,False,101,149890690,5968990,2016-12-07T18:32:08.419889+00:00,ENCDO793LXB,tissue_UBERON_0001159,68bbcb92b3ca50a413b65ac5c8a568db
ENCFF886RGO,"ENCFF492ETH, ENCFF597LCE, ENCFF944VDZ, ENCFF775TGL",,False,False,True,False,False,76,70774765,1924161,2017-04-21T16:03:31.916480+00:00,ENCDO271OUW,tissue_UBERON_0001496,679dc2c7b54f13a1b7df51c63940b7e2
ENCFF471TLL,ENCFF720TXT,ENCFF887QUQ,True,False,False,False,False,76,55810654,10311778,2017-02-02T01:02:05.070776+00:00,ENCDO793LXB,tissue_UBERON_0008952,0f4cf15234597f333df58d73e6ff67ec
ENCFF072UMU,ENCFF398FSP,ENCFF993FKF,True,False,False,False,False,101,89687726,2883078,2016-12-10T03:38:43.774821+00:00,ENCDO271OUW,tissue_UBERON_0006920,b841a2ac3c73c0d4a0fd3df7a90cec86
ENCFF428YBW,ENCFF944LNC,ENCFF676OSC,True,False,False,False,False,76,79837554,7942356,2017-02-02T01:26:57.690508+00:00,ENCDO845WKR,tissue_UBERON_0002367,d7f7223a3db41c34ed71446e436fa110
ENCFF965FNI,ENCFF989ZVZ,,False,False,False,False,True,36,32392452,2899585,2018-01-18T02:31:26.092587+00:00,ENCDO499UKB,tissue_UBERON_0001134,b32e736173291cf2ce14253b15621528
ENCFF809XCQ,ENCFF000ZVI,,False,False,False,False,False,36,18927134,711580,2016-08-23T23:10:32.218112+00:00,ENCDO000AAD,cell_line_EFO_0002067,6276c42324723457fade441106d3512a
ENCFF151YAO,ENCFF001HPI,,False,False,False,False,False,36,16704536,507839,2016-08-09T16:01:02.552147+00:00,ENCDO000AAM,cell_line_EFO_0002793,bc69a45b098ccce0f61363adf485e35e
ENCFF019HKT,ENCFF453QHY,ENCFF287ZTK,True,False,False,False,False,76,58706566,16405484,2017-02-02T01:02:33.983748+00:00,ENCDO271OUW,tissue_UBERON_0001159,575f86b297c9e864ae5f66bb05249d51
ENCFF494MEJ,"ENCFF321CPH, ENCFF360DUF, ENCFF566VUE",,False,False,True,False,False,76,68132928,2103267,2016-10-26T20:54:36.297299+00:00,ENCDO451RUA,tissue_UBERON_0011907,4d9ef75787fb5ef3194e8201b1398798
ENCFF280SOV,ENCFF001HTK,,False,False,False,False,False,36,30881571,322212,2016-08-09T16:00:57.792963+00:00,ENCDO253AAA,primary_cell_CL_0002558,a69158ba95238dec15de1bf1b7ca3e4f
ENCFF046KKT,ENCFF829GAK,ENCFF647DBV,True,False,False,False,False,101,148938935,2877297,2016-09-16T03:18:16.231760+00:00,ENCDO000AAK,cell_line_EFO_0002784,d2c417b6f890a062233ef6e43d4c8aec
ENCFF359JQU,ENCFF388BUX,,False,False,False,False,False,36,40498430,915963,2016-12-19T07:30:01.912128+00:00,ENCDO370HUJ,tissue_UBERON_0002048,c0df79ccfd993aa1e603bae081a9f5d0
ENCFF457SGX,"ENCFF312GXL, ENCFF046EFX",,False,False,True,False,False,36,36694414,1004417,2016-12-19T07:21:37.435431+00:00,ENCDO028NGF,primary_cell_CL_0000236,0d2a638db3f694219e9438cbf1478667
ENCFF438KJC,ENCFF137UFY,,False,False,False,False,False,36,71511014,1328082,2016-05-06T18:14:48.665089+00:00,ENCDO697GBW,cell_line_EFO_0005724,f9cb4f5b35f687bc38e8382fdfeb21ab
ENCFF881SJD,"ENCFF098NQZ, ENCFF694XOO, ENCFF169IFR",,False,False,True,False,False,76,65960030,2166391,2016-10-30T22:07:05.722705+00:00,ENCDO451RUA,tissue_UBERON_0001515,4b59aa38aee3c466ec6d0aa408474e53
ENCFF352RKQ,ENCFF584LXI,,False,False,False,False,False,36,41574604,779683,2016-08-30T17:54:04.271482+00:00,ENCDO000AAX,cell_line_EFO_0001196,ef16fbfda5f14b5e4deea0fbf4a1d4a0
ENCFF928XJB,ENCFF000XSV,,False,False,False,False,False,27,1622824,164901,2016-10-26T17:35:02.299490+00:00,ENCDO000AAC,cell_line_EFO_0001187,a4de3bf863b018385dfe75fea3159a8e
ENCFF618DFR,ENCFF267WYT,ENCFF953BWE,True,False,False,False,False,76,54440822,8724482,2017-02-02T01:02:44.479861+00:00,ENCDO793LXB,tissue_UBERON_0002106,4f842c0dec2c834b000775e55c2ce8e1
ENCFF682IVV,ENCFF498JMO,ENCFF502GTS,True,False,False,False,False,101,119344548,3925254,2016-09-16T03:19:53.017325+00:00,ENCDO000AAD,cell_line_EFO_0002067,820a43c776ef15be8ccd7f595f830c00
ENCFF399QWL,ENCFF000ODO,,False,False,False,False,False,36,26528351,1344019,2016-10-26T17:35:26.430979+00:00,ENCDO000AAK,cell_line_EFO_0002784,3798a82c5942704752212ab14df0a4cf
ENCFF555FBR,ENCFF014ILF,,False,False,False,False,False,36,15937756,385417,2016-12-19T07:28:53.542554+00:00,ENCDO163OST,cell_line_EFO_0007102,1ad608a1d65ecdc90fa85a667319e7d7
ENCFF589QQJ,ENCFF098YMI,ENCFF107FJA,True,False,False,False,False,76,95119467,17696221,2017-02-02T03:01:25.123679+00:00,ENCDO845WKR,tissue_UBERON_0000473,eced80247b61e4f55f30283800e31950
ENCFF614QJD,ENCFF949BQT,ENCFF217QQZ,True,False,False,False,False,76,171003282,50523974,2017-02-02T11:02:02.448330+00:00,ENCDO845WKR,tissue_UBERON_0036149,6a2f5b9ad72ef14e0abdb2ce6836b617
ENCFF253BRM,ENCFF000WHY,,False,False,False,False,False,28,9158950,9716418,2016-10-26T17:35:54.577537+00:00,ENCDO000ACA,cell_line_EFO_0002785,da17848219abc121aeb0e80a6edbe63b
ENCFF040LFH,ENCFF002EFJ,ENCFF002EFK,True,False,False,False,False,101,94378702,1626250,2016-05-06T18:07:12.002696+00:00,ENCDO000AAB,cell_line_EFO_0002791,0c9e6104cd57a5d016ef259b69d705ba
ENCFF799GXP,ENCFF914YKE,ENCFF592WLT,True,False,False,False,False,101,89199258,4514768,2017-08-18T04:16:51.910513+00:00,ENCDO271OUW,tissue_UBERON_0004648,17b10629eff677c80ce5a38bb3faa9b5
ENCFF096ZLV,ENCFF803CYD,ENCFF180WPD,True,False,False,False,False,76,105138614,19316700,2017-02-02T05:30:09.999378+00:00,ENCDO451RUA,tissue_UBERON_0008367,0f8ff133cf5aaa683808bbe2558e8665
ENCFF757YUE,"ENCFF082OUX, ENCFF682DEF, ENCFF679GQT, ENCFF533XEQ, ENCFF158HCZ",,False,False,True,False,False,76,106012155,3237492,2016-11-11T04:52:53.225078+00:00,ENCDO222AAA,in_vitro_differentiated_cells_CL_0011020,e84e996395ca83724827d38760ddde20
ENCFF239NZB,"ENCFF180PND, ENCFF381XXA",,False,False,True,False,False,50,112511784,4449910,2016-05-06T18:04:12.362201+00:00,ENCDO000AAK,cell_line_EFO_0002784,5dca53ee3d5673395e199b909703e048
ENCFF772IED,ENCFF318FCD,,False,False,False,False,False,36,36570737,377863,2017-07-11T00:41:57.015774+00:00,ENCDO222AAA,in_vitro_differentiated_cells_CL_0000047,befc16fdade15c6de53118edeaeac5ff
ENCFF917GFZ,ENCFF000CVB,,False,False,False,False,False,36,38473486,517524,2016-08-09T15:57:50.537201+00:00,ENCDO834SRG,primary_cell_CL_0000062,c8682690a9c76a1297bb8f083e51c9d6
ENCFF124UKZ,"ENCFF351AVX, ENCFF499CAE, ENCFF563HLU",,False,False,True,False,False,30,12991308,1226492,2017-03-31T17:07:11.453827+00:00,ENCDO000AAW,cell_line_EFO_0003042,ffaa8d2bbbe3a14638036c6806f39f61
ENCFF700WEC,ENCFF000RUP,,False,False,False,False,False,35,11690108,636667,2016-10-26T17:38:01.475492+00:00,ENCDO000AAC,cell_line_EFO_0001187,8bce15d7b2c11ab2c2601305357d227c
ENCFF308CYL,ENCFF252PYF,,False,False,False,False,False,50,27212539,1160208,2016-05-06T18:06:32.454904+00:00,ENCDO336AAA,cell_line_EFO_0007950,dc36ffd922df894094f3d38c054b9d7f
ENCFF448TFZ,ENCFF977SGP,,False,False,False,False,False,50,36709452,1412642,2016-05-06T18:07:50.501983+00:00,ENCDO060AAA,tissue_UBERON_0002107,dc6763fc0ff160319247eecac0735f55
ENCFF906CFS,"ENCFF586VHJ, ENCFF660RGN",,False,False,True,False,False,33,16588619,365418,2016-10-26T17:35:00.763152+00:00,ENCDO000AAK,cell_line_EFO_0002784,923897bc5c29c22f7106f73fa15ddac9
ENCFF733AQK,ENCFF000WLM,,False,False,False,False,False,28,7519359,240141,2016-10-26T17:36:49.021340+00:00,ENCDO000ACF,cell_line_EFO_0005332,2d3537851529586c13bf6e9a43641d89
ENCFF539XBF,ENCFF358ZQU,,False,False,False,False,False,36,25638844,1062555,2016-12-19T07:29:40.906356+00:00,ENCDO308YQF,tissue_UBERON_0000948,801653cd279b9c04da2819e6d2d1aecc
ENCFF083RXK,ENCFF868MWO,ENCFF745ZXO,True,False,False,False,False,101,80853315,1795813,2016-11-25T03:10:37.058361+00:00,ENCDO719HIY,cell_line_EFO_0002095,974748f3bda42e1d693e0ad923c8ff43
ENCFF726NAG,ENCFF484LKZ,,False,False,False,False,False,36,16140660,3893618,2016-12-19T07:29:37.020005+00:00,ENCDO000AAX,cell_line_EFO_0001196,3fb935101efa2d8c5af466e47073b698
ENCFF400ADN,ENCFF840BHG,ENCFF462XLX,True,False,False,False,True,76,50483781,13273009,2017-11-28T07:09:06.033422+00:00,ENCDO666YUN,primary_cell_CL_1001606,dd02cabe3ac0a609b7e567b490f245ab
ENCFF646REM,ENCFF000WPT,,False,False,False,False,False,28,4985238,269808,2016-10-26T17:35:50.068091+00:00,ENCDO000ACK,cell_line_EFO_0005351,ffa9f32765b52bb5f0ee9cae96787a22
ENCFF579QXQ,ENCFF015ZEK,,False,False,False,False,False,76,34210757,1405923,2016-08-09T16:49:04.493345+00:00,ENCDO000AAK,cell_line_EFO_0002784,f0d11f66e11ffe9272c2f78285e28c84
ENCFF258DWA,ENCFF001GYO,,False,False,False,False,False,36,23375962,527644,2016-08-09T16:01:54.934223+00:00,ENCDO442SWC,cell_line_CLO_0021511,7e3ca70ad964b36c2591bef91708f0d0
ENCFF307ZRF,ENCFF430NCQ,ENCFF326WHX,True,False,False,False,False,101,58403888,1988008,2016-05-06T18:15:12.837830+00:00,ENCDO000AAC,cell_line_EFO_0001187,054c6e6c99f6028591db9c6ac27fc74e
ENCFF158SXC,ENCFF688HAU,,False,False,False,False,False,36,55167970,5233015,2016-12-19T07:29:28.671197+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0000351,18ba1937ce1589b32e8dd7475649be32
ENCFF008GCZ,ENCFF005OJL,ENCFF862EKZ,True,False,False,False,False,101,94016322,2305614,2016-10-27T22:24:00.500508+00:00,ENCDO000ABF,cell_line_EFO_0001184,415de853a4f8aee3ecacfbc340616c17
ENCFF495KCW,ENCFF854BYF,,False,False,False,False,False,36,56540033,2642124,2016-05-06T18:13:21.923512+00:00,ENCDO222AAA,in_vitro_differentiated_cells_NTR_0003830,b50cdc4307c3af9d662d7fe14d6848b7
ENCFF455PYS,"ENCFF822TNT, ENCFF388LOR, ENCFF504DLM, ENCFF641MCM",,False,False,True,False,False,36,41716975,771146,2016-12-19T07:29:21.953585+00:00,ENCDO118RFV,primary_cell_CL_0000236,5fd2861bdff03af984eb90aac5d9194b
ENCFF240VRC,ENCFF002EFO,ENCFF002EFN,True,False,False,False,False,101,108914163,3096033,2016-05-06T18:11:02.728108+00:00,ENCDO000AAB,cell_line_EFO_0002791,8326536dcd9b96cef04c45ff8f5d7233
ENCFF725NAK,ENCFF508LJJ,ENCFF040RNV,True,False,False,False,False,101,74317078,3910176,2017-01-27T06:27:35.283823+00:00,ENCDO271OUW,tissue_UBERON_0001211,26979cd67d83d0e035fb643b3b0005e0
ENCFF283LWS,ENCFF000WNP,,False,False,False,False,False,28,21578114,1115299,2016-10-26T17:34:14.661703+00:00,ENCDO000ACI,cell_line_EFO_0005349,970d83e60622315c370800023639e009
ENCFF141UTG,ENCFF001HHJ,,False,False,False,False,False,36,17542340,367999,2016-10-26T17:42:10.011927+00:00,ENCDO000ABY,cell_line_EFO_0001161,cf14d25f0885fff04aa36ab9820b508e
ENCFF510GFY,ENCFF883CMB,,False,False,False,False,False,40,42736699,2758614,2016-05-06T18:04:51.149316+00:00,ENCDO000AAC,cell_line_EFO_0001187,dcad45be900fb499f0dca4939761dba7
ENCFF744QNF,ENCFF224SOH,ENCFF451VBV,True,False,False,False,False,101,53183000,1099466,2016-10-29T18:04:09.931454+00:00,ENCDO000AAD,cell_line_EFO_0002067,e910a4b0658467e55e119c1b079c8de2
ENCFF199RAU,ENCFF421HCG,,False,False,False,False,False,36,12501713,2492779,2016-12-19T07:20:24.708614+00:00,ENCDO000AAX,cell_line_EFO_0001196,e21eb8377ccbd162b2cf4c496346cc6a
ENCFF017BHJ,ENCFF313OIF,ENCFF646GDJ,True,False,False,False,False,101,118568967,6529107,2016-05-06T18:05:10.590896+00:00,ENCDO451RUA,tissue_UBERON_0001157,7e7e078b03bd3a22a9e312c8d7f10e1c
ENCFF185CQP,ENCFF001HYO,,False,False,False,False,False,36,19116549,348588,2016-08-09T16:00:22.862562+00:00,ENCDO000ADT,cell_line_EFO_0005715,2398038af697b0c2ec42c7ea026b9820
ENCFF601IYE,ENCFF000WJW,,False,False,False,False,False,28,5665330,420754,2016-10-26T17:34:32.032652+00:00,ENCDO000ACE,cell_line_EFO_0005347,536e189577eb0160856700d9d72685ec
ENCFF764CYY,ENCFF000PPI,,False,False,False,False,False,50,43971629,1569570,2016-12-15T02:36:29.632470+00:00,ENCDO000AAC,cell_line_EFO_0001187,54abcb7d2e3090d18f1f73d84fbd9a89
ENCFF599GFA,ENCFF639MIH,ENCFF633TME,True,False,False,False,False,101,76733660,4831916,2016-12-07T18:34:59.639123+00:00,ENCDO271OUW,tissue_UBERON_0008952,259d4af1c67f6d53e50f27e4f9067c30
ENCFF470ULU,ENCFF090NGH,,False,False,False,False,False,50,25309262,713264,2016-05-06T18:02:51.568235+00:00,ENCDO000AAK,cell_line_EFO_0002784,54de4938450ac4332adff8ddbc393c77
ENCFF638VYN,"ENCFF857GIV, ENCFF915YSH, ENCFF363GJA, ENCFF315XZF",,False,False,True,False,True,36,68517507,15671543,2018-01-18T05:12:01.016040+00:00,ENCDO858AJQ,tissue_UBERON_0012488,15f653307b491aa4b2e3293030f2691a
ENCFF209YSO,"ENCFF781GHE, ENCFF159MTI",,False,True,True,True,False,36,69170646,2229799,2017-05-23T14:57:21.012067+00:00,ENCDO424HVB,tissue_UBERON_0000947,d5771d7ca4a0caddb233c55aca3da06f
ENCFF518KFT,ENCFF624TVL,ENCFF974YEI,True,False,False,False,False,101,103772952,2586294,2016-12-10T04:44:44.029761+00:00,ENCDO793LXB,tissue_UBERON_0011907,75d30ac0acac9fdd8e043341965868d8
ENCFF669LRK,ENCFF502WHI,ENCFF527OHP,True,False,False,False,False,76,74143799,12642773,2017-02-02T01:55:37.099669+00:00,ENCDO451RUA,tissue_UBERON_0036149,c056f8b80c78b6adf31edbccd5830c29
ENCFF867ELO,"ENCFF522MGB, ENCFF900ABM",,False,False,True,False,True,76,38717413,4961676,2017-11-09T05:42:25.177892+00:00,ENCDO463PIS,tissue_NTR_0001407,e8b50df792af66524bfbe8b7d4085b5e
ENCFF829KRC,ENCFF294QAL,,False,False,False,False,True,36,47102677,4833736,2018-01-18T03:34:42.342714+00:00,ENCDO535TMW,in_vitro_differentiated_cells_CL_0000136,3eaed41901206b7b10849699cf394c4d
ENCFF663IMU,ENCFF576RZA,ENCFF978IRR,True,False,False,False,False,101,105349581,1935795,2017-01-08T01:01:44.117987+00:00,ENCDO615NVN,primary_cell_CL_1001606,84df7780f6746c5157c7e17f0267ec54
ENCFF562USM,ENCFF061XKR,,False,False,False,False,False,40,38628255,1908899,2017-02-08T18:20:58.422534+00:00,ENCDO000AAC,cell_line_EFO_0001187,c72ae2ed446499924b2f4c8e205251b2
ENCFF209ONX,ENCFF768QDH,ENCFF408QFY,True,False,False,False,False,101,87237036,2469418,2017-02-07T19:20:25.167152+00:00,ENCDO451RUA,tissue_UBERON_0008367,00288fff6d1d2da99cf329f74ff5459c
ENCFF430UXH,ENCFF003YFN,,False,False,False,False,False,36,27155541,5477736,2016-12-19T07:21:19.424760+00:00,ENCDO000AAW,cell_line_EFO_0003042,987750923903dc06f8f7dae10406f09e
ENCFF825VWI,ENCFF957EOY,ENCFF893JHQ,True,False,False,False,False,101,90976418,1929450,2017-01-27T06:27:14.645782+00:00,ENCDO793LXB,tissue_UBERON_0001621,a4bcb20c978e4d9c059384c06bbd93da
ENCFF641IQX,ENCFF630VPV,ENCFF401JOM,True,False,False,False,False,101,109417242,4734784,2017-02-01T18:16:57.132509+00:00,ENCDO451RUA,tissue_UBERON_0011907,bc1d158cc7432ff2a982cfc964fb2006
ENCFF787QMX,ENCFF572ZIY,,False,True,False,True,False,36,82410364,2881343,2017-03-22T21:09:34.217869+00:00,ENCDO058AAA,tissue_UBERON_0000945,6b585417130045ea379b88b032419fd8
ENCFF232ZFT,"ENCFF788ZCC, ENCFF536ZKX, ENCFF002BBC",,False,True,True,False,False,36,90681755,7902572,2016-10-14T00:32:37.118729+00:00,ENCDO350AAA,cell_line_EFO_0005907,b5c56fcf781d513067163a83a8aaca28
ENCFF357JEK,ENCFF000PPF,,False,False,False,False,False,50,32319127,1622765,2016-12-15T02:17:39.884380+00:00,ENCDO000AAC,cell_line_EFO_0001187,ae511058b3061fb0b700754a7c6947a7
ENCFF993HAX,ENCFF002ECW,,False,False,False,False,False,36,41188677,342561,2016-05-06T18:13:51.330370+00:00,ENCDO000AAD,cell_line_EFO_0002067,a133eaca2f93de687b4d642f90a838fc
ENCFF563GBN,ENCFF002ECM,,False,False,False,False,False,36,41057511,584770,2016-05-06T18:02:18.812741+00:00,ENCDO000AAZ,cell_line_EFO_0001086,13317d25d677281921e317409f811493
ENCFF455PHJ,ENCFF434SPH,,False,False,False,False,False,50,24527801,1314819,2016-05-06T18:12:11.328894+00:00,ENCDO000AAC,cell_line_EFO_0001187,7c815d28f2ff43983d5e19b0ab3257ad
ENCFF595RCT,ENCFF843ANS,ENCFF804NZY,True,False,False,False,False,76,71478657,12955529,2017-02-02T01:31:10.143684+00:00,ENCDO271OUW,tissue_UBERON_0036149,8a1f106d325cf6da3313c29e422eb85d
ENCFF858CSQ,ENCFF347NDJ,ENCFF360CGI,True,False,False,False,False,101,59274180,1910126,2016-05-06T18:08:26.581348+00:00,ENCDO271OUW,tissue_UBERON_0002106,746fd43039b50e3443d322a06df5e70c
ENCFF683MQK,"ENCFF218VYP, ENCFF130NIU, ENCFF411REJ",,False,False,True,True,False,76,76506810,2827802,2016-10-29T04:42:50.277110+00:00,ENCDO133EXU,cell_line_EFO_0005694,3aa9e004290d9f477cd9746c21ff4cb3
ENCFF078QXI,ENCFF698OMK,ENCFF340RXU,True,False,False,False,False,101,83171000,911866,2016-05-06T18:16:08.669655+00:00,ENCDO000AAD,cell_line_EFO_0002067,cc1ac664bbb0781abf754eca19ce6ddd
ENCFF128JTM,"ENCFF452ROQ, ENCFF527WMD, ENCFF057DOL, ENCFF584YEG, ENCFF243MZN",,False,False,True,True,False,76,120562285,4171636,2017-01-10T15:48:08.456319+00:00,ENCDO647UHQ,cell_line_EFO_0002847,9aa51bd96fde8ecd490b394d5192bcf8
ENCFF819GVH,ENCFF872HTM,ENCFF996TKV,True,False,False,False,False,101,90827931,1880255,2017-07-20T04:14:53.835893+00:00,ENCDO119FJJ,cell_line_EFO_0007752,43007e65dff11ceb8fe8a751ba8bea71
ENCFF934MHZ,ENCFF766JFK,ENCFF826BIL,True,False,False,False,False,76,113093161,19066915,2017-02-02T04:45:44.172083+00:00,ENCDO845WKR,tissue_UBERON_0001323,a15139b7266e44722337a05d98e346d0
ENCFF758BPU,ENCFF104PIL,ENCFF862OLB,True,False,False,False,False,101,94295682,2339652,2016-12-10T04:02:22.549928+00:00,ENCDO845WKR,tissue_UBERON_0000473,24bfbdd7eb2eaad35de7e7ec40b18592
ENCFF961LWZ,ENCFF683TAH,ENCFF344PWR,True,False,False,False,False,101,159063979,7302221,2016-05-06T18:14:41.611021+00:00,ENCDO845WKR,tissue_UBERON_0002190,926bcc54f2e152f3f692fca5706697c3
ENCFF995QWY,ENCFF000YRB,,False,False,False,False,False,36,33548032,15024722,2016-07-28T00:31:37.753478+00:00,ENCDO000AAD,cell_line_EFO_0002067,eccf605e4b557045b49ba9b6d24ca9ff
ENCFF117MXN,ENCFF002ECP,,False,False,False,False,False,36,39769430,279696,2016-05-06T18:10:13.345979+00:00,ENCDO000AAK,cell_line_EFO_0002784,d8b7aea7450598194afef83e12e89a5e
ENCFF227XRC,ENCFF052ROO,ENCFF118YSX,True,False,False,False,False,101,117808132,7017908,2016-05-06T18:08:44.285053+00:00,ENCDO271OUW,tissue_UBERON_0008367,5b913cacc7d5a5ed8759939b73c109ce
ENCFF904OCQ,ENCFF308WTH,,False,False,False,False,False,36,28359543,617553,2016-12-19T07:21:34.892626+00:00,ENCDO844VGJ,cell_line_EFO_0007107,ea522b593638a6eeb53c634ee3030fb6
ENCFF294FNY,ENCFF000OCW,,False,False,False,False,False,36,41483261,38982415,2016-10-26T17:37:39.097831+00:00,ENCDO000AAK,cell_line_EFO_0002784,2b312aa80d16bccdd0090a3cc6704692
ENCFF174VYS,ENCFF196IPB,,False,False,False,False,False,40,42525627,3337340,2016-05-06T18:11:13.436077+00:00,ENCDO000AAC,cell_line_EFO_0001187,b66d1a7deefcc268a22a02c127320dad
ENCFF363ORB,ENCFF000WKH,,False,False,False,False,False,28,6673867,262979,2016-10-26T17:35:58.538967+00:00,ENCDO000ACE,cell_line_EFO_0005347,fa9c9633f8e1d5dfb4177cd570700c4c
ENCFF045PXK,ENCFF354EZU,ENCFF806BJB,True,False,False,False,False,101,66341396,2008106,2016-09-11T03:14:05.322109+00:00,ENCDO000ABF,cell_line_EFO_0001182,8c268708e8894649d2447c97130c26c3
